section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength
i_section,True,358.09458191427393,87.9732148124244,8.156937884658513,15.036884956594582,7.221601970100247,8,6620.640080319088,0.25828277591480164,0.7437536529053871,95295231.31723696,1026408.0889185268,1.515781263191255e-07,0.0016320465550643422,2.797435731571929e-13,0.002045518698807197
i_section,True,154.83859128549898,228.12781198689302,10.810035547169674,17.591249158106898,12.579806849510241,8,7415.625928506513,0.610326979387167,0.2888551731920973,29661991.360336218,21470281.95230649,-5.3241583715434154e-08,0.0016399116118871284,3.4834238882470064e-13,0.0021611216487092302
i_section,True,199.8340237520482,59.46555703136456,14.869441010395716,9.261581214943998,18.09078206031053,8,3633.3328476760953,0.5424381027271676,0.4999398154718803,20856216.179529767,558089.7014927062,2.5829369991589398e-08,0.0014788892445654438,2.8245465396385937e-13,0.0016726275266154547
i_section,True,306.8521947942367,268.3274150577927,9.360093934946686,9.264305436893839,10.26174157392051,8,7785.645133014954,0.5612090849895992,0.3314530644436421,131514783.25120495,30162652.915737353,-3.403840369998775e-07,0.0013680467844850986,3.171190559667907e-13,0.002155860796111817
i_section,True,396.0211810828457,274.7631534289086,13.413825196773125,26.55912579633963,13.238549195145996,8,17331.760260378564,0.4014944228525742,0.5379648269758681,386367235.1638735,46992808.29347711,-3.7579841734743773e-06,0.0015798846240708247,3.2201498676061707e-13,0.002355785384897433
i_section,True,163.55877384726625,221.60625110030784,25.7886797477861,25.402436601099875,8.07087516637495,8,14332.095005358475,0.703518735206916,0.2334489839981965,58011596.51223171,46941371.01920875,-2.721567033662188e-07,0.0014971287547012764,3.3136410707898776e-13,0.002097633473383973
i_section,True,155.7534500695307,244.10822169869945,8.35366548775742,14.659017402620469,18.980993055909494,8,6435.416860876022,0.6058501522042808,0.2882262905560038,26819653.429593794,20336293.818266112,1.1650679316705786e-07,0.001498822326094,3.410961487701342e-13,0.0014852208065309067
i_section,True,302.45847693540816,145.2574141990649,10.194592993146042,26.52893672296086,6.365303780962675,8,10480.524557127801,0.32300400974136834,0.6852568778154712,113583673.47642168,5654233.609583014,2.4395014054351927e-07,0.0013123260938107935,3.002333825551742e-13,0.001678420048778051
i_section,True,319.3364166165967,55.092764990510894,23.406707357200766,22.965764078505753,15.722278558033148,8,9056.47016570271,0.5352145239657957,0.7308628220721831,99170669.11052713,979051.4900550048,6.95486273449218e-08,0.0014646357589975594,3.822219712720295e-13,0.0016013299427279114
i_section,True,109.79503264997234,247.24623823358607,22.838424563980027,15.336081344480013,18.87554276056865,8,12591.959592051568,0.7950294875697804,0.11771014018430591,22423621.433426015,57599865.37975413,-4.4690613779334454e-07,0.001335019758978853,3.54985235115319e-13,0.0023645824600138756
i_section,True,261.7516103372458,121.02687860603332,26.73218105163901,21.533458041575475,6.869489949751338,8,10997.518806837907,0.5451096850909664,0.46960152259727317,106389693.30986829,8077939.884558746,2.4914165075287123e-07,0.0014602049862390532,3.698938617478222e-13,0.001575386628109175
i_section,True,366.6088948925384,98.21629699678643,25.340366537311812,19.041292111431197,13.711616975321583,8,11159.686715896749,0.45463982398313624,0.5865999383561468,199221558.02861843,4210912.643120022,1.2085395223790404e-07,0.0014449091610728006,4.0826351661185184e-13,0.0014043435698044276
i_section,True,323.4775540586969,205.07400453028777,11.442640372552574,11.308811571156546,15.142282218006208,8,8295.370856000876,0.5147115483843445,0.4149132592522447,144262011.28494614,16502532.898363922,-1.9278472726721923e-07,0.0013586889263667423,3.4113501540231146e-13,0.0014500155585595977
i_section,True,337.7826684256221,197.03703691733534,26.527976203426302,23.897707874810912,19.482696589121105,8,17594.116580166527,0.5569854651324418,0.4275310286528537,306169226.6388993,34240512.19584234,-5.367699640395397e-07,0.0015181685030508075,3.1265218297142277e-13,0.0018680743684261873
i_section,True,303.6618904946108,157.15037751236898,16.41538282643996,29.595648711511245,8.59653560040863,8,13240.170264465138,0.4113957533477208,0.6095952959330063,156700050.7107913,11221675.287717637,-1.2197227829375294e-07,0.0014316612363331242,2.901939918566906e-13,0.001719637622203325
i_section,True,219.39317196502495,150.39170436973987,10.80834850334484,29.838052228705834,15.534058112439595,8,9365.722634840064,0.4323794614251862,0.6185398909226795,56571092.14701546,6639911.444819722,-5.4951858773304985e-08,0.0015888723933869201,3.2430137789262443e-13,0.001
i_section,True,177.04126658484594,258.79599351715126,12.169702150878447,8.485563057297378,15.588934388036423,8,7809.698542268208,0.7104752140128079,0.17514703169112322,46542566.665711164,35178933.30868805,-2.263787426075783e-07,0.0016713132672240244,3.540611610651168e-13,0.0010099581740038357
i_section,True,366.348285616477,197.222780063788,17.070983760318278,18.111357751366153,7.657230106108159,8,12802.154399640021,0.4681990282491192,0.4767274313543394,262264101.145135,21996849.713473592,-4.869369339685902e-07,0.0013149223757371483,4.1386158619056004e-13,0.0013092668936813443
i_section,True,135.5574560275741,67.26152440070236,21.40448325327588,17.804545432390903,9.69452442227967,8,4613.889162712307,0.6373622078175532,0.48602257567806173,10836493.711848624,1139735.683932391,3.6043699925819216e-08,0.0016149191407448008,3.754488443181598e-13,0.001
i_section,True,333.52396765210517,125.85461865344246,15.190917656745537,26.011078226935187,12.887596439294265,8,11855.68911423195,0.3814689013184166,0.6695520723616716,160573456.95445698,5529892.128721654,-2.1901453515223394e-07,0.0015946245998606826,3.1094114316108314e-13,0.001217527308679416
i_section,True,232.4273043595406,169.50917781941328,11.523948429331085,11.977748140754244,9.571254195912626,8,6495.770890159562,0.5377510775387984,0.39154741205748006,57718984.16971197,9390363.770434499,8.94108407145208e-09,0.0016275336538697305,3.698550183989604e-13,0.001
i_section,True,387.489233028871,64.59820329553895,18.681553651713152,22.50110231564166,8.93254373375418,8,10362.404443819365,0.4227142699445997,0.7575132100383077,164738949.38084713,1184372.887055855,1.1028560589749252e-07,0.0015833705706138075,4.0285122329170976e-13,0.0010000852534708903
i_section,True,391.8287706973218,61.77930839657549,10.029173333229776,29.660968620522983,19.007217210261196,8,12585.883546122057,0.6363126521450689,0.8074304498037194,182717500.48216394,1324186.6764467873,-2.3827361972508932e-07,0.001710024075952578,3.124358571216205e-13,0.0011115672498345208
i_section,True,336.9924986800107,72.0998120291384,15.989298241177721,15.919054801055918,7.2360957848265794,8,7207.508031510787,0.36149667040216643,0.6870359979296273,98142750.42355497,1105709.536126551,-6.690309360449623e-08,0.0015225515160889693,4.271062493252814e-13,0.001
i_section,True,337.91108175243005,81.59133575595288,26.791338021553983,26.901193774371123,10.405049250975328,8,12116.438488633514,0.47721482818397687,0.6826853877524155,159457323.79672718,2910978.644908327,-9.570522606353516e-08,0.001520493271569765,4.0076045610808406e-13,0.001
i_section,True,171.45652903355466,155.70336216700198,8.283283062074043,21.837981946806476,12.25048238154461,8,6094.726047703467,0.4506951891870913,0.5237147110722541,24687854.636132613,5371405.6630583145,1.186502295636921e-07,0.0017170368228219418,3.961256173583554e-13,0.0013186868000123397
i_section,True,135.49885425979147,51.25285678243151,12.327827630739552,26.77416046826934,11.563641093820971,8,4349.7074242777135,0.6949260294225813,0.7384991085098389,8177622.852348972,484858.1394487163,-7.0152193313743285e-09,0.0015557512752971939,3.996249765019023e-13,0.0012848601940994829
i_section,True,238.36741283652813,138.35129753739517,28.113012920334555,21.69583246399457,8.859782591347237,8,11800.098378873643,0.5991934672550655,0.40028148381830314,97959052.524148,12574821.405006697,-3.309292748792126e-07,0.001583023890565185,3.911431171958368e-13,0.001
i_section,True,239.3582086185679,72.10226584916828,25.53905218281188,14.197754429717307,12.590593643852444,8,6496.2481827723905,0.5550106026477455,0.4978314754007615,51359909.82966145,1655173.3119836603,5.211205533371701e-08,0.0015358352926877154,3.089638809473951e-13,0.001
i_section,True,292.84609104649763,228.50378885325932,12.078833146987485,27.32993868052182,10.01269793084159,8,12952.051964734344,0.4130930991283396,0.533263567993409,154580317.72995493,24498896.250014875,-5.651020779259348e-07,0.0018540683840481919,3.937328503937787e-13,0.001
i_section,True,128.51553495751392,238.80993471681413,13.963002204561812,27.501323070950953,16.813473551414916,8,9685.452826866307,0.6662465071393915,0.2597274541404013,24861750.449189965,31948829.87319019,2.0937141653626937e-07,0.0015985661070142237,3.719874423817939e-13,0.0013276648118644174
i_section,True,247.79117896279504,133.38219033287305,15.89159997985345,25.04033856796104,8.814765762915803,8,9716.967566523716,0.4507827346066904,0.5746334372134697,78888000.7938936,6582396.145133389,-1.0601134407139187e-08,0.001372675288275476,4.154534733166974e-13,0.0012409445919107915
i_section,True,148.22137033717408,206.9908449691664,20.33531106117207,14.953624989798552,19.811673884035667,8,10373.96960544997,0.7373393470200108,0.19781962914325293,37108925.42344614,30142465.19501117,-3.6419753759086155e-07,0.0014384197973620555,4.380823717704949e-13,0.0010791750011489806
i_section,True,260.5663112912611,151.607987566115,16.000818426920436,23.004102403117088,9.301061447212685,8,10186.164708328717,0.4632047525923904,0.5303952725705193,96504830.97925158,9539339.41484473,-2.2242052417804402e-07,0.0011776542433688765,2.891758851773516e-13,0.0010907618104832656
i_section,True,369.30812328376277,133.89205901587445,10.580362986181225,29.175937624310794,11.632044256920567,8,13110.484705760164,0.3115337619662521,0.7410862340912013,197291155.8711897,4989365.496844682,6.038613730273032e-07,0.0010603166532050915,2.6963862068926134e-13,0.0011170490223034657
i_section,True,326.16787974777696,120.978701390437,29.65707288903426,20.370428815285607,16.077418488316486,8,12840.355363063112,0.5374595958415549,0.4886494963271085,194357764.01611868,8985942.851312952,3.3502268641734054e-07,0.0010424546743850829,2.806218791705484e-13,0.0012130950421179103
i_section,True,232.57859121389114,278.1895091839235,28.986409659523872,8.488421981463521,13.343074623161456,8,17767.068757919653,0.7709703631684067,0.10827694556991783,173133801.25932458,104025981.91532117,-1.5645725682287311e-06,0.0013393279643507598,2.891982467798602e-13,0.001
i_section,True,156.34599213269135,124.94734154400228,20.899718356308448,29.777003761041936,17.131876550440886,8,8893.244245673164,0.6422761105564048,0.4682523136308671,28615807.045262903,7141228.84947365,1.1944490636142372e-07,0.0013401246849964663,3.5105128858768136e-13,0.0011926068788716258
i_section,True,297.49074456395476,210.47106333135915,22.069648289139934,27.84779435270187,15.074155399976505,8,16546.355804930237,0.5313862769463057,0.4489762238511055,217348643.45410925,34812456.278320916,-2.0820937203207116e-07,0.0013978155821079345,2.883057786450291e-13,0.001005329743017628
i_section,True,244.83129707770044,230.5811914446428,16.883454748058426,21.914933496591242,13.994427776372431,8,12584.740791085545,0.5673767573940086,0.37172051180886806,120313249.07952487,34718074.20300518,2.5220852422414943e-07,0.0011539590323627516,3.147222034961611e-13,0.0012518133874333387
i_section,True,113.62539941921844,271.70997468122005,23.713233693676187,25.321919186724834,10.122129354324542,8,14653.17312228218,0.7723700388900222,0.13296503688965688,27346062.76838469,79388871.30084832,3.0618325314736695e-07,0.0010931167750423904,2.753188822567479e-13,0.001137738165983564
i_section,True,133.8110460072375,124.46888820773859,22.37697295415834,13.992648468211083,16.219305453464806,8,7049.354781680772,0.7292233628030171,0.26001000827248677,18739401.251337487,7240924.5283291675,-1.4227544199384836e-08,0.002045597613254442,4.709809489336173e-13,0.0012192006503265668
i_section,True,281.69471527631833,224.59175366632044,25.730120176353598,17.070885282682323,17.634795870315784,8,15762.98342456224,0.6516501070652271,0.2856404675042485,210704998.318401,48723593.920839205,-1.127323269798264e-06,0.0015490053955122495,3.9032884804750646e-13,0.0011552858933890071
i_section,True,394.16658924919824,132.77726374646133,20.754602567493635,14.859359220046375,6.9374530904761755,8,10794.320831075678,0.456131520969165,0.5109863536476205,247933276.11902472,8197142.930336182,-4.998951125934976e-07,0.0015719365973693887,3.9580393915894605e-13,0.001
i_section,True,185.67882244736202,249.5280430182683,20.401675106705994,21.278137409629892,13.532099683265955,8,13426.265849349827,0.676062851636698,0.2447857998860615,76056820.37586178,52976942.326143056,5.462519237548718e-07,0.001438536668082172,3.631048020461633e-13,0.0010903108396682893
i_section,True,189.45182884829637,169.4053215055044,19.15494799805863,10.086788705994035,13.832494396225188,8,8183.714955511491,0.6985077661924566,0.22350611662502679,51043171.607900105,15546181.791952834,-5.055721411241065e-07,0.0020723805985686573,5.952057068858121e-13,0.0014274220403928935
i_section,True,142.5053754404985,223.26423575674173,27.34062406584743,26.728746143892707,11.398378482402915,8,14670.739684595168,0.7417361470938417,0.20616892033026563,42945754.40887993,50882044.00229526,1.400993765366792e-07,0.001454159313434193,3.409981367204191e-13,0.0010647147684981501
i_section,True,176.09558644808425,78.85583189321095,19.14496823028484,17.919362884506402,14.560103917339235,8,5676.329125488587,0.5749699688840498,0.5217102628513232,23402963.961507108,1660423.5525366971,5.472273785120276e-08,0.0019944061371620974,5.805165381961811e-13,0.0019959600644141647
i_section,True,212.80955639785304,54.06010327433234,20.337911409721002,20.02854380205101,13.992868795233019,8,5819.7531546534165,0.5529438006500279,0.6705568522214991,30144832.321359877,682227.1745983838,-7.086061874797735e-08,0.002053596974664044,5.527739330535378e-13,0.001628274304791437
i_section,True,388.7201600283933,129.60018514476147,8.419761315580839,15.745464986329484,12.832715472091676,8,8183.531091692222,0.2874533355944266,0.6929995708141989,151284926.73905435,3193521.2045198204,1.5192759048555887e-08,0.0019156382566009364,5.592574456455923e-13,0.0017014446782896019
i_section,True,154.0163816684464,284.8981708534934,17.571928368472847,13.597385415214687,11.609999518580338,8,11748.027532229387,0.7364417962015127,0.14574879312689182,49146769.08989551,67759285.60228509,6.229948345912662e-08,0.0018686402416692983,4.272363651397745e-13,0.0011085693883453518
i_section,True,217.43942282172745,150.0594329084369,22.690549263770265,10.748842810169705,15.582030124819672,8,8874.096334805927,0.6829265599817747,0.2572900659998154,70887734.37850592,12815464.59055865,1.699779688111094e-07,0.0017978225174304539,5.21701856322925e-13,0.0016107465914162236
i_section,True,285.11541176615026,224.10272533063977,24.23128841568006,21.395530225954236,17.653067652908067,8,16199.61035188024,0.608828115535881,0.34498226979597707,212562292.36512643,45709499.886289716,4.3245649367593406e-08,0.0013459772662608217,3.5517764231512145e-13,0.0010601341831078556
i_section,True,395.8372450017405,51.31581695083543,24.62484027317445,16.77702068795088,13.635991252065494,8,8506.496964167385,0.43689886399072164,0.7144725049383416,150164498.88369665,713852.5537407632,1.4873724452394078e-07,0.001565382257813665,5.959682292092356e-13,0.001532256760830313
i_section,True,138.5371139004572,120.77009204410018,19.132926741098636,24.7261019007147,7.598702871107572,8,7151.771280260566,0.6272904523350694,0.40963953260460323,18810244.505643442,5753623.072131829,5.798171482549091e-08,0.0012548710634175044,4.863233697975029e-13,0.001512609842347504
i_section,True,221.80201900670608,82.28806831861766,26.233664957145468,27.601835074830802,11.347597397981803,8,9105.305301072765,0.5691933467150009,0.6115557880256726,53466464.774917535,2764099.2072831444,3.061519086331994e-07,0.0013546529429131955,4.946832097734175e-13,0.0017005737859308765
i_section,True,366.1114321464706,50.60506565968474,14.347276275277808,23.212810572695126,10.079572904113604,8,9374.368094261732,0.5626399187367161,0.7981038890973914,121744107.44676568,679290.8380453313,-1.0897714729435357e-07,0.0012685521515449678,6.203143577491964e-13,0.0015589026431813925
i_section,True,119.01896111307948,139.50688866877118,23.651598029897844,17.320653329779944,8.895259609432404,8,7911.288615894535,0.7391884194597235,0.22948061402961545,15924999.521416496,10742023.807572545,1.4094141683293302e-07,0.001393847599927411,5.175265934981556e-13,0.0014602466860453346
i_section,True,327.2734419404996,120.24145208847843,22.412629481734648,25.74222612460305,16.69773022969169,8,12907.368071528117,0.4624746182739424,0.6045578506662919,178457236.76126435,6966519.295079515,1.9684374896165186e-07,0.0017742293942432628,5.966221258758049e-13,0.0017888219575694126
i_section,True,122.74024568422305,158.19290749374807,15.244485721234545,12.329513374484169,9.582051659049323,8,6041.782356515945,0.7049852967917417,0.2177057551794413,14990449.354279708,10078598.349113999,8.63675757136494e-08,0.001684881751991458,6.605360040949122e-13,0.0014916710543347272
i_section,True,200.93224486344064,90.09682635153794,14.469282118324067,22.91727344388707,6.071175014298897,8,6581.508565880637,0.45708113816119994,0.6294322104315764,32658417.493651666,1941631.6752627967,4.680700722005079e-09,0.0015544590535296202,5.807953917486452e-13,0.0014834176881570566
i_section,True,131.03881247473737,256.96762735846403,26.04877846461717,12.621008323466178,6.021619249299027,8,14415.783221768008,0.7852525854609439,0.09646857369163024,38212975.19139441,73681885.15191096,1.6801929772979587e-07,0.0012125203232593194,4.457504628436269e-13,0.0014661418478940083
i_section,True,290.6918351131897,170.98505714644745,22.593851348217978,13.161551493619605,14.150415899623873,8,11134.785853896987,0.6151042359919587,0.3274558547361655,157927582.8421197,18889058.09146985,1.0685370026466938e-07,0.0013618541231911242,4.484225385583503e-13,0.0015749131826327115
i_section,True,277.5977970449893,260.80764999328824,10.042619140216157,24.526877859828055,6.031506036594868,8,11586.547682442617,0.4164997332162887,0.4851097660672653,129217237.39916033,30015833.04066308,1.134698208391031e-06,0.0014363418339120469,5.303603523394968e-13,0.001507730578992001
i_section,True,129.58350579113738,264.8518626661982,24.94442247491026,10.403178089968026,18.733363022453457,8,14352.709326991237,0.7993901266207967,0.09317513458387629,37689978.5174544,77277421.51827288,-2.3811867244603685e-07,0.0015889127553542905,5.649827480592092e-13,0.0013661568041952168
i_section,True,398.6905055698965,60.56068520431732,19.428292285649572,11.910061128056455,15.249003937757445,8,6844.548159105311,0.38935774183013133,0.6531199898091736,137343241.26771992,789937.0948517211,1.2236459838633553e-07,0.0016649162901995528,6.899737526096652e-13,0.001338785414403878
i_section,True,130.88939067656912,70.13169864942526,20.768592623860187,29.979188993183634,6.452546471800929,8,5628.615099783626,0.667541515758343,0.6147301610218333,10787137.889868129,1404644.1843121033,1.9390233169048623e-09,0.0018761913667437395,6.913501498002198e-13,0.0011630509347477767
i_section,True,253.30178068782507,148.57212901561945,26.78799555437006,21.629874668814097,11.921235555309156,8,12405.673742804047,0.5895803300179004,0.4063899289055305,118126631.0235764,14834126.94033183,-1.812043495879849e-08,0.0016061331045810331,6.282493704514965e-13,0.00163644308565685
i_section,True,315.64873902723224,114.08915963177364,20.230016146117595,21.93862641375474,13.148069980207117,8,10806.254142406358,0.44732424692926326,0.5943851311467422,141742191.75156522,5279953.930246121,4.458473582309038e-07,0.00208888211945656,8.568674443878976e-13,0.0010426565410888654
i_section,True,157.0592011388426,116.57893891731922,24.833668107050233,17.79226701478718,13.794888822431782,8,7869.268896202242,0.6844783808823327,0.33417321349959767,27873702.989006307,6633668.679279693,0.0,0.0027214239681680637,7.516322680245371e-13,0.0012585760400449987
i_section,True,320.3452795210153,85.07719836971471,18.647170784109193,22.358627888152625,17.491469916273488,8,9772.206118937183,0.4389325281416665,0.6768811452258924,119669591.00615506,2242774.353466718,-1.69112140017733e-07,0.003269858560242665,7.425994932541067e-13,0.0014404186740755594
i_section,True,251.36517135848788,140.8206702507905,29.835522381039628,22.665369249750093,9.151470309253789,8,12821.828362193097,0.5967844221791349,0.40657986417124065,117673855.72769608,14085710.755055403,-1.4238659002052891e-07,0.0022484008850686956,8.657722419202859e-13,0.0010675577669666918
i_section,True,312.2109550725578,217.52843684116067,12.7545181044125,24.44006490736446,15.929780917208387,8,12780.455666987205,0.429160618718268,0.5338340254023042,176856392.19804946,22287968.358034458,3.0421266747897636e-07,0.003061419441647152,6.893345662047885e-13,0.0014613091027720787
i_section,True,261.8232550281029,219.5825479363256,23.572853696476542,20.624537278465304,8.390525949576631,8,14842.283824131086,0.6111761179031829,0.3227351826287046,165084934.81080166,41762684.68763414,-1.4414226982884946e-06,0.0016960477736811179,6.361073895049938e-13,0.0014386240585178174
i_section,True,179.89838977980054,121.73161881036502,13.3629488961118,18.781112160870222,14.105034107465986,8,6306.150755103556,0.5307003745967912,0.48835007581670836,29179284.959865566,4131366.8770005666,-4.147021629650023e-08,0.002807203150198167,1.0519582841327247e-12,0.0012930104229568289
i_section,True,308.2836376764219,244.1454423263645,23.438914415937827,22.895813828944334,8.741138100977032,8,17497.70522875159,0.5756381399284645,0.35827048251149324,267877752.65282416,57124071.28303864,-4.3672505134872914e-07,0.0031987719907730066,8.185930959422371e-13,0.0016353731136195056
i_section,True,217.08729560235162,179.34756265651794,22.7977778588467,12.115535869938771,17.020331071972578,8,10511.458338182494,0.6923548656245782,0.24163788359056806,84338417.12587436,21972825.034513,-1.7880531447434172e-08,0.0032553652605118804,7.987382082893535e-13,0.0015596733541613846
i_section,True,288.510957814297,224.13883201982628,29.821000232979795,11.392120727215296,19.474800942541993,8,16310.932029011667,0.7154884133841255,0.19882898928742365,240086557.79070488,56033125.87884084,-8.274552307200209e-07,0.0035172695000560486,9.225686492312418e-13,0.001533823144535649
i_section,True,111.3953488725369,211.43185847591403,16.980446907470622,19.455947137033135,17.572129382489425,8,8960.155125208263,0.742484656875209,0.19290569352747358,17259631.09340182,26851255.904792853,7.087568308083444e-08,0.0028744246875869036,1.0185787108426905e-12,0.0014059115272016564
i_section,True,114.52764888318936,194.6332162270573,14.266758297703877,24.840448987163068,9.19885974800305,8,7764.565995057128,0.6667192983687699,0.26180923401336703,15492543.687386226,17657584.418846045,-1.174968420883554e-08,0.0024769883121495448,9.265500365805126e-13,0.0015534949005300593
i_section,True,142.0521910564284,232.9949659703482,20.839594141988385,14.218888855288498,15.084697050874997,8,11339.546992974563,0.7520305645382822,0.15633096914710687,37661288.87647792,43979795.78269385,-2.7002285353206497e-07,0.0028023538821880458,9.199360636674087e-13,0.0013188914249787657
i_section,True,249.03213697875898,292.5765651905455,20.87714766662581,11.374931016454095,13.529635362129053,8,14736.045976992466,0.7125086053106854,0.17669148066280654,169503431.0548997,87183185.7963711,-7.114076228414609e-07,0.002781893822212994,1.1304624845010016e-12,0.001206427424510467
i_section,True,261.3913633709411,262.41460241054904,29.97035639568006,26.007980575741446,7.022863301512518,8,21012.27720685943,0.6509400395262919,0.2775297692844823,229923484.57165474,90566651.83153942,4.773927525515898e-07,0.0026824214093151685,9.023873608639493e-13,0.001205903379543172
i_section,True,372.1751113448158,261.2990392018812,10.262593398377023,21.77492336688728,13.973509605352842,8,13193.108711899406,0.38527167723472805,0.5458880953550713,259721997.87046805,30853417.082093704,-1.591517587520408e-06,0.002413863126875176,1.0097016405455758e-12,0.0014257908644014778
i_section,True,388.2690205024406,216.73648609165744,16.55773820384251,29.057588391671693,14.224885916481172,8,17676.255619678206,0.4033411685429518,0.5779071273959532,362002447.4750617,28880075.957452483,-5.598967300024995e-07,0.0024950741575450555,9.20631723820377e-13,0.0014441032647973852
i_section,True,100.20537135818324,83.39221333721734,24.908348743845835,14.628215768031307,16.337864974475274,8,5127.572190152738,0.7784376229428454,0.3135900456954864,6370412.807756411,2451768.071913411,2.6094353777958603e-08,0.0020912448175846245,1.2083610510937778e-12,0.001179574277688448
i_section,True,181.7719279402578,104.81295487853588,23.513285749778703,15.310098439757727,12.491113952282792,8,7129.997576212758,0.6399195249635595,0.3696369760991782,34786679.475895,4568708.633858667,-7.297024604777249e-08,0.002193648455114696,1.0075614542697935e-12,0.0013017873719168294
i_section,True,295.0576431368472,90.41313476252742,21.17566974674947,16.072423752374796,9.799661712234453,8,7975.681549196002,0.4682079237521169,0.5567932975596509,94873810.7448694,2705131.805361629,4.138121652149345e-07,0.0020747650036525766,1.091194930126931e-12,0.0014469356944394856
i_section,True,130.49498829219985,204.6390784207463,11.18007436193574,26.79573560320798,11.979097472547785,8,7600.267159799906,0.5929490830096272,0.3336640851290426,19491633.472772945,16175378.393194867,5.918060811467103e-08,0.002213009315509797,1.078200105451518e-12,0.0013496271176674313
i_section,True,324.58258783301426,142.3866514614672,10.104663860304639,26.18174141870798,8.8510549790158,8,10915.869472790764,0.3143236821052596,0.7014740543363941,134255148.0835493,5332827.955502049,1.0762945224374144e-07,0.0016224460786527547,1.3668214058219413e-12,0.001
i_section,True,208.06744105554446,283.98089499242997,19.357977218986264,9.641109850203721,15.221407800925634,8,12832.306535618325,0.7395192096307085,0.1456069176853889,103482074.87785922,73916865.8517811,1.0082314346851602e-07,0.002309297604141608,1.1747858269228024e-12,0.0011459061010968277
i_section,True,182.68151845020756,251.84047796541108,10.929667139097774,15.203136854376915,6.857709332301424,8,7991.67302191058,0.601881788387126,0.27584668792808964,46181369.80157348,29146592.931666467,5.661352032206216e-07,0.001593645367795919,8.338884691115796e-13,0.0011906151009334358
i_section,True,232.56766073985227,145.3789022297018,17.373120348572563,8.11925264352046,8.314910190868293,8,6718.69904658083,0.6480064903911112,0.26815845932753535,64421404.48344693,8907885.2953777,-2.1224334037283091e-07,0.0015083730517136728,8.876470579567756e-13,0.0016755117801743643
i_section,True,225.80605131247881,143.78307084456375,28.97207275886492,29.270164385637756,16.370138552978094,8,13481.81778901443,0.612957468730836,0.44714860688405395,94344519.43373913,14786385.451095512,6.385855216532179e-07,0.0015951411853945005,1.3671177432298244e-12,0.001042883656405053
i_section,True,119.79712860553941,269.00074137325794,21.732626362026995,29.88762729233603,9.32049248463262,8,14050.419752133263,0.7438312065419077,0.1655835421735621,29777914.260283623,70697694.92420061,2.9659244174631263e-07,0.0025513111103563175,1.098941764906228e-12,0.0011317233558175237
i_section,True,340.52916011221566,241.0288617569947,23.835219934073017,9.02032443924576,8.759154803656433,8,14199.509718469948,0.6858702153410501,0.20641227715033872,308937116.9517077,55646623.30042862,3.3593465239833186e-07,0.001559437064563477,7.702313966382462e-13,0.0014111191023656417
i_section,True,119.58616862838628,182.222952572361,12.930417714632176,28.350055828953323,15.844696348551086,8,7591.665784928638,0.6419832077655974,0.3398460999159771,15829984.154718522,13290064.352833476,2.2358007108308058e-07,0.001431890299851942,9.861594166470645e-13,0.0017075230369872916
i_section,True,244.08238719688973,164.14855581895958,20.680765157356646,10.780627547102647,13.981883851505852,8,9147.847599782259,0.6551262053069827,0.2765301561998275,94107052.72023569,15280111.27521501,-4.609500073781711e-08,0.0012627760056789167,7.931459512995069e-13,0.0015215622024204692
i_section,True,320.5142444308146,293.41235938283694,14.99084672767918,28.70216431881846,11.024042702090325,8,17243.43043876772,0.4708260511857329,0.4512120204878487,266301123.81620574,63715263.626115076,3.339895042748856e-06,0.0021262149081182997,1.1506930377864411e-12,0.001394553036346658
i_section,True,103.00010042216006,261.27230605039017,28.05458425494012,18.901138720589113,9.590079989158648,8,15627.430028187378,0.8060458033002649,0.09516028781879904,21746335.617685247,83431277.10938074,0.0,0.0016832159597821264,9.679995798787824e-13,0.001
i_section,True,229.20916138750096,164.5122622712155,16.32782117045992,13.298235613006412,12.480707611815673,8,8123.877687791053,0.5946224945132984,0.34862941335388303,70655936.17722775,12168083.001169555,1.1467278887143195e-07,0.0011420951591413601,6.626439006537837e-13,0.0015419094694388005
i_section,True,212.76507884576102,151.11109269008165,18.90855748655043,13.396883612543299,9.391659680137465,8,8136.377121336525,0.6195004840393264,0.32342895410814726,60405734.1300291,10915575.684640732,3.3020556453496264e-08,0.0013220778319281842,6.605578324903766e-13,0.0017143292687096952
i_section,True,234.0490010666629,255.82356584030055,21.780068748530702,18.61801792932989,13.318721767939433,8,14847.171481444895,0.6597901265239662,0.2578920208095858,138028750.2374591,60903038.522308506,9.219179783979673e-07,0.0013890265404320988,9.436575422224426e-13,0.0017305640689582304
i_section,True,381.85428117567915,286.2806428474487,17.770227506771437,19.039216223933103,11.232156392772382,8,16879.703934673293,0.5296569737302196,0.3888382186600579,406592854.5994207,69705239.26561016,-3.6534397631228947e-06,0.0013383123395339228,7.548689958661182e-13,0.001278161040090164
i_section,True,354.7266239610241,261.5930266967953,24.494775031382773,24.67320683015178,16.704628696079503,8,20605.711444848446,0.5624828442169463,0.3856573237199868,414277675.64403087,73529924.48829891,-8.3537570285042e-07,0.0013935684438715333,9.4286107220304e-13,0.001
