d,b,t,r_out,n_r,area,ixx,iyy,ixy,g_eff,section_type,valid
250.645381819963,277.70942236494034,7.376546984161676,19.42851598176813,4,7344.997016582296,14639898449592.207,17106839672700.934,0.078125,76923.07692307688,rectangular_hollow_section,True
71.0308040395625,194.16568175996437,6.660188715362248,14.280736866688866,4,3209.2181379254907,546692680469.5264,2710455979957.203,-0.0068359375,76923.07692307697,rectangular_hollow_section,True
183.55438082365595,180.13234700165535,3.653466423272207,13.90977963223105,4,2515.7532209980077,2648661601079.986,2574747105753.689,0.001953125,76923.0769230761,rectangular_hollow_section,True
72.00020720408844,128.3193832912766,16.44708455194546,14.630387981592122,4,5293.27187104935,657703866945.6497,1811554628092.6353,-0.00732421875,76923.07692307697,rectangular_hollow_section,True
38.784293671621256,108.91829956264584,9.8907813355858,10.499550162824496,4,2420.6079289081335,89362162221.4523,551582962415.7627,-0.00030517578125,76923.07692307698,rectangular_hollow_section,True
29.796597087729367,242.6220971074485,10.621002119097744,15.448687363768364,4,,,,,,rectangular_hollow_section,False
59.85783928785745,158.29842221017103,11.58310493112689,17.395874900662115,4,4248.352288405184,415772324467.8971,2137467310581.6736,0.0009765625,76923.0769230772,rectangular_hollow_section,True
210.3850991279829,295.5316057087291,7.975178900868312,13.265895304961424,4,7667.146247843758,11300681674780.248,19059018697017.812,0.109375,76923.0769230771,rectangular_hollow_section,True
257.7154642891513,47.95431466696091,4.707774304115693,12.632517478650785,4,2692.617162768719,3530114488206.2637,226436885218.3313,0.008544921875,76923.07692307685,rectangular_hollow_section,True
223.05089196349016,50.651135741211064,6.147605006900394,17.459414127693805,4,3037.1776064517207,2951012873002.4365,264022289733.6703,-0.004150390625,76923.076923077,rectangular_hollow_section,True
283.1290879489933,21.545233673234435,10.82362010432696,9.013754950391064,4,5992.161723881783,7803857940452.582,45939862226.46158,0.005859375,76923.07692307669,rectangular_hollow_section,True
120.23903252271242,124.36075107725588,13.08071552305023,15.886712906465524,4,5470.1458725049815,2083419155626.631,2201039122747.574,-0.00048828125,76923.07692307698,rectangular_hollow_section,True
294.47164109894084,281.35585717939404,11.7184167486248,17.901698140838473,4,12664.050208359147,32980127324107.773,30738486091768.64,0.2734375,76923.07692307673,rectangular_hollow_section,True
202.1827662626791,297.51138580197164,18.375069345293355,17.778609681828854,4,16697.17773525472,20711690375137.098,38529780379125.66,0.078125,76923.07692307724,rectangular_hollow_section,True
255.9182595629867,215.42339365608737,19.5367963765707,17.722267798439393,4,16576.187378916584,29249157742592.97,22147938775968.67,0.3203125,76923.07692307679,rectangular_hollow_section,True
258.10424682942636,292.8632035654135,19.33718885151252,14.868244462389285,4,19591.5510945334,38470272257607.336,47087356416907.19,-0.40625,76923.07692307644,rectangular_hollow_section,True
137.5800860611651,39.53143076027936,10.47420184122428,9.70169131349476,4,3177.2451200011715,1141255107731.6372,123402220025.20462,0.001220703125,76923.07692307691,rectangular_hollow_section,True
256.1268273792189,36.23223473705515,18.950171244389285,11.020964805997478,4,8794.56037572899,9475423735753.508,197111700052.68884,-0.005859375,76923.07692307694,rectangular_hollow_section,True
208.9594492680108,136.84402904142155,7.44406253645722,10.543041697154155,4,4825.157111143491,5739118140011.09,2968014416103.162,0.0126953125,76923.0769230772,rectangular_hollow_section,True
164.86741646076894,246.77758839206555,19.55778291671024,12.542856049717091,4,14414.37655896716,11350429186570.32,22070805596308.86,-0.26953125,76923.07692307666,rectangular_hollow_section,True
253.62080532472152,182.81264382953984,16.738445419865705,19.2621690869975,4,13125.07073906156,22059463041223.555,13054259147234.902,-0.08984375,76923.07692307708,rectangular_hollow_section,True
111.49223406620106,204.2463231271069,3.7318308361046864,9.156194407629371,4,2246.447346331144,992552680270.2296,2509036058162.1504,0.0009765625,76923.07692307653,rectangular_hollow_section,True
63.64552753360629,43.56914593714728,8.575096130398554,16.999767574391477,4,1326.6061599756154,104349989428.78802,56519042302.77922,0.0,76923.07692307695,rectangular_hollow_section,True
178.40644022629627,89.6390394700258,10.02029817661908,14.963773877607302,4,4770.689184056734,3577891220636.958,1180995886565.2388,0.00439453125,76923.07692307659,rectangular_hollow_section,True
95.83312520434488,206.34216943308155,3.8983633763046406,18.04580483892157,4,2169.688283276255,710906280692.0605,2279940319443.301,-0.004638671875,76923.07692307702,rectangular_hollow_section,True
87.82314796928725,186.50340690376407,3.810373062467517,14.080911753952002,4,1939.709147705539,532052239461.69666,1683407014046.44,-0.002685546875,76923.07692307698,rectangular_hollow_section,True
29.951538619640683,201.9481886987622,19.72271899395366,18.693660119219764,4,,,,,,rectangular_hollow_section,False
22.53047822345415,287.12051506413195,9.804586481057392,11.61207683073998,4,,,,,,rectangular_hollow_section,False
126.32497620031552,106.21500599203928,17.592660642428925,17.091809820333523,4,6651.857188160044,2468326577588.341,1837834625021.6753,-0.01171875,76923.07692307688,rectangular_hollow_section,True
263.96237622927094,84.48773740344181,12.907300049777389,15.816195825591787,4,8087.016384014045,11892307380282.926,1778615977486.7744,0.0078125,76923.07692307707,rectangular_hollow_section,True
97.29824474868803,71.47245681664884,17.150242406560757,11.31643363086703,4,4484.331957404744,888266235959.9307,510138961434.2505,-0.00830078125,76923.07692307695,rectangular_hollow_section,True
118.32875687007356,130.71342514978477,8.326485660092793,11.830452771564344,4,3742.2890336403634,1528555249194.1323,1788249865650.0725,0.0009765625,76923.0769230767,rectangular_hollow_section,True
224.4454662139511,181.9140326624334,10.887088441914692,8.419578889203224,4,8303.139519318875,11889383417712.703,8535362523754.852,-0.02734375,76923.076923077,rectangular_hollow_section,True
293.43965181421464,24.58932717821852,7.639047207255171,13.932234094296646,4,,,,,,rectangular_hollow_section,False
84.29745539216833,288.886765530044,13.252784693450485,14.723727781425575,4,8974.290567012771,1975558871720.6384,15620651497135.36,0.04296875,76923.07692307666,rectangular_hollow_section,True
63.41490200120902,179.40572347803175,6.022444435914474,10.15534624790995,4,2693.6179217232516,368776277015.4421,1955936416862.7168,0.0029296875,76923.0769230767,rectangular_hollow_section,True
146.72987710029443,77.62557388903186,2.563250134189934,15.031338855243169,4,1053.3893632825118,579184403774.1792,222777653758.1715,0.00341796875,76923.07692307678,rectangular_hollow_section,True
47.08346352491143,142.18485981773028,2.6186022912916505,11.2785219259703,4,911.5977697525786,74309982953.3171,411510745366.6898,0.00018310546875,76923.07692307683,rectangular_hollow_section,True
81.79101925359424,72.27546430098121,4.407174376700854,15.296818908602257,4,1164.894662622282,210188530586.4834,174349766391.3847,0.00048828125,76923.07692307679,rectangular_hollow_section,True
166.1152889285414,213.95303485263477,6.474741446145465,12.09941165359248,4,4639.240302107581,4155598636608.5303,6129345426714.539,0.0009765625,76923.0769230771,rectangular_hollow_section,True
170.7356668253511,155.26681046076078,13.245374396361548,19.446719293950387,4,7594.5717472339,5983494158408.641,5144767088059.793,0.00390625,76923.07692307721,rectangular_hollow_section,True
73.01073318353465,143.5378103537514,3.298007607326359,12.241694709355505,4,1314.9805207928362,244017949970.91617,684329124246.3054,-0.0013427734375,76923.07692307672,rectangular_hollow_section,True
263.1954060502727,58.08397807417925,10.535432534778348,8.932542079387918,4,6245.862889736946,8626166378899.176,643403672490.4568,0.0224609375,76923.07692307669,rectangular_hollow_section,True
276.33803201720013,133.56075434020445,16.596191429476473,13.231128536250283,4,12328.72040799671,22289195041848.992,6733951689962.396,0.0078125,76923.07692307704,rectangular_hollow_section,True
97.16192482680488,28.50196308438602,4.785701599997377,16.92655782389633,4,,,,,,rectangular_hollow_section,False
137.15414120234257,289.83881838626087,2.0220955987123785,13.202547805056486,4,1661.1809290829149,1182083165758.3164,3661985585964.46,0.00830078125,76923.07692307667,rectangular_hollow_section,True
286.275033949441,232.30510211656537,2.7765951980069143,9.159434680480436,4,2805.7817037840796,7055551851749.332,5150985702308.9795,-0.08984375,76923.07692307685,rectangular_hollow_section,True
184.2903067646723,97.56096707096592,18.718365376111496,11.004320319040849,4,9028.98637565731,6809736684690.902,2268640620850.687,-0.029296875,76923.07692307713,rectangular_hollow_section,True
282.81463719373374,27.80943131616929,19.312549021445903,12.702756417440554,4,5062.481534038004,7242182022568.676,92221240931.25888,-0.000732421875,76923.07692307701,rectangular_hollow_section,True
229.5625220524543,179.09880394517907,12.235962031484169,8.63064442394769,4,9327.365846769602,13690605848544.965,9228882995729.652,-0.0234375,76923.076923077,rectangular_hollow_section,True
