0,1,2,3
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 252.19083680100934, 'b': 79.4897844614284, 't': 15.863909181792224, 'r_out': 16.676622144648853, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9239.398824227344, 'ixx': 11892344634416.172, 'iyy': 1639354330563.7993, 'ixy': 0.017578125, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 158.31066020309132, 'b': 35.69704514948607, 't': 13.955601979386367, 'r_out': 15.766645705451326, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4390.646089817439, 'ixx': 1793041785648.377, 'iyy': 108696389052.88757, 'ixy': 0.00341796875, 'g_eff': 76923.07692307702})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 295.6068160446441, 'b': 209.88064219767307, 't': 13.51883076966528, 'r_out': 15.815280038057384, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12691.314263376686, 'ixx': 30306261831499.86, 'iyy': 17684685996826.414, 'ixy': -0.0625, 'g_eff': 76923.07692307717})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 299.2908946285885, 'b': 128.46594434188165, 't': 13.096154563776967, 'r_out': 13.478464673492958, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10336.379451371837, 'ixx': 21903392139236.297, 'iyy': 5571239561682.893, 'ixy': -0.04296875, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 118.39803778307297, 'b': 129.9673668584, 't': 6.8426386196693425, 'r_out': 11.96387847128409, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3094.755315603521, 'ixx': 1292839099442.3276, 'iyy': 1494588161281.6191, 'ixy': 0.01171875, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 36.62748523884851, 'b': 30.611998119257777, 't': 3.6714558590555573, 'r_out': 12.795126234353003, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 359.3413435340588, 'ixx': 10160544009.240925, 'iyy': 7795478062.272446, 'ixy': 1.9073486328125e-05, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 52.47026096269495, 'b': 72.56106864833677, 't': 18.618704228181947, 'r_out': 8.513758227523185, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3196.7340228654652, 'ixx': 164110909665.46234, 'iyy': 305900710113.9863, 'ixy': 0.00048828125, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 51.42925773173546, 'b': 41.16997488672279, 't': 17.631545257544065, 'r_out': 18.347113754786722, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1685.745023920236, 'ixx': 61536568542.59155, 'iyy': 41263829022.01944, 'ixy': 0.000335693359375, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 299.94058383726946, 'b': 48.52843025342529, 't': 9.398193998420053, 'r_out': 17.794309586962697, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5950.511895296752, 'ixx': 9739611562583.438, 'iyy': 424474647799.45374, 'ixy': 0.0244140625, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 188.20423470416682, 'b': 114.72889152629327, 't': 19.83060664275743, 'r_out': 12.837000931211163, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10276.894898486937, 'ixx': 8373359139684.879, 'iyy': 3592473769780.967, 'ixy': -0.04296875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 190.80227950121008, 'b': 179.4453074015707, 't': 16.56669744646568, 'r_out': 9.022450923202133, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11088.333027212471, 'ixx': 11075080236580.29, 'iyy': 10019639492479.758, 'ixy': -0.0546875, 'g_eff': 76923.07692307679})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 21.877560897112993, 'b': 25.941065951906864, 't': 12.979682003305161, 'r_out': 11.53034787016777, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 194.5381955949676, 'b': 217.48975078012316, 't': 13.814701106789462, 'r_out': 16.97534738268844, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10342.529253070808, 'ixx': 11486574678031.422, 'iyy': 13703646215456.914, 'ixy': 0.06640625, 'g_eff': 76923.07692307711})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 77.90829342881614, 'b': 265.924812199095, 't': 7.690244523271695, 'r_out': 9.943205091240607, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4957.970375472806, 'ixx': 1049499956226.1389, 'iyy': 7706835448735.379, 'ixy': 0.00390625, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 100.34730111136817, 'b': 233.0801510008267, 't': 4.559185953048312, 'r_out': 16.145505751074992, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2830.7362563473757, 'ixx': 1028407393714.2329, 'iyy': 3755107936105.2236, 'ixy': -0.00146484375, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 121.21011124600851, 'b': 187.92910014569654, 't': 2.8360648121574883, 'r_out': 8.568651668802875, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1680.7453851449536, 'ixx': 863347080462.917, 'iyy': 1679056185190.9648, 'ixy': 0.009765625, 'g_eff': 76923.07692307676})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 274.3720558063966, 'b': 264.133617567548, 't': 14.03445141932474, 'r_out': 19.13640707560767, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13987.227993184812, 'ixx': 30928701781799.78, 'iyy': 29146253240902.383, 'ixy': 0.0546875, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 136.56240456236685, 'b': 235.37313086799696, 't': 3.3517264172692065, 'r_out': 13.527884988550618, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2368.866570345616, 'ixx': 1570889127536.3555, 'iyy': 3580171381036.657, 'ixy': -0.041015625, 'g_eff': 76923.07692307743})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 170.13621534892587, 'b': 177.07843616022325, 't': 18.996462310738305, 'r_out': 8.83548005203734, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 11670.17205321602, 'ixx': 9078349960443.748, 'iyy': 9702736048892.984, 'ixy': -0.1015625, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 217.3764408860541, 'b': 253.87920675979407, 't': 15.792004215846838, 'r_out': 8.949252023419545, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 13806.503648337866, 'ixx': 19519708032136.137, 'iyy': 25020610445473.492, 'ixy': -0.09375, 'g_eff': 76923.07692307705})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 97.00420564076846, 'b': 39.86151360074012, 't': 6.8877103608324255, 'r_out': 17.154285148469242, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1506.753707781228, 'ixx': 271739366358.01465, 'iyy': 64843603695.33925, 'ixy': -0.000244140625, 'g_eff': 76923.07692307692})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 208.791220806502, 'b': 36.26136713190691, 't': 9.695139467273215, 'r_out': 10.18704295072769, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4272.121241555692, 'ixx': 3375166694113.297, 'iyy': 145585025439.44446, 'ixy': 0.003173828125, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 123.15127419396805, 'b': 38.02547097582253, 't': 16.595219553939874, 'r_out': 19.547364722482776, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 232.4554237155356, 'b': 253.70884540268239, 't': 18.817554179551475, 'r_out': 18.68537043542306, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 16531.30049907763, 'ixx': 25612548736179.594, 'iyy': 29468305713723.86, 'ixy': -0.140625, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 95.97635413709206, 'b': 139.40486499384747, 't': 15.84394766271894, 'r_out': 15.225751847952054, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6222.789203903776, 'ixx': 1485709125184.1846, 'iyy': 2792041795216.242, 'ixy': -0.00439453125, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 165.50321367958912, 'b': 25.41187599633482, 't': 15.8450692308991, 'r_out': 13.25997316461223, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 74.92938440068302, 'b': 136.83165266835047, 't': 10.99214667268279, 'r_out': 8.752425224734449, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4095.5026568348208, 'ixx': 656122646894.0288, 'iyy': 1795271774704.8071, 'ixy': 0.0078125, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 108.16628553093865, 'b': 108.01175266068603, 't': 4.683281333292829, 'r_out': 18.9630897364913, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1781.4268013521998, 'ixx': 601902253194.2026, 'iyy': 600613576906.4388, 'ixy': -0.0015869140625, 'g_eff': 76923.07692307673})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 175.01015671576715, 'b': 188.49881788551843, 't': 14.607961726997006, 'r_out': 18.60230022459658, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9436.58935990874, 'ixx': 8152279144093.006, 'iyy': 9178115270067.602, 'ixy': -0.015625, 'g_eff': 76923.07692307717})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 263.51510354372687, 'b': 59.98844527639474, 't': 2.7128405051188986, 'r_out': 11.61182716306889, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1670.1464806264764, 'ixx': 2468149188095.9717, 'iyy': 239363187751.9408, 'ixy': -0.000244140625, 'g_eff': 76923.07692307622})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 251.24474121647214, 'b': 177.05341985999596, 't': 12.499148312636512, 'r_out': 13.99595771685697, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9888.16324646411, 'ixx': 16870932487117.254, 'iyy': 9702978943926.508, 'ixy': 0.04296875, 'g_eff': 76923.07692307685})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 284.3111670084362, 'b': 229.08425368741766, 't': 17.884762658899888, 'r_out': 12.15025804103262, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 16936.82278669855, 'ixx': 37706948735459.93, 'iyy': 26674290920384.758, 'ixy': -0.328125, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 224.07867472235495, 'b': 79.9746977904397, 't': 6.174916162317487, 'r_out': 15.426784271408495, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3450.1012003776295, 'ixx': 3924447129901.1943, 'iyy': 773161289617.5691, 'ixy': 0.0029296875, 'g_eff': 76923.07692307678})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 145.0252542393947, 'b': 164.02126273586424, 't': 3.038721530051008, 'r_out': 10.46050223270877, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1786.938017529041, 'ixx': 1219932970253.7388, 'iyy': 1468640341689.2217, 'ixy': -0.01123046875, 'g_eff': 76923.0769230775})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 220.8685345721035, 'b': 48.843730659180714, 't': 12.512485010959608, 'r_out': 18.81676261820396, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5808.965588078409, 'ixx': 5068696810361.8125, 'iyy': 356730733051.6543, 'ixy': 0.001953125, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 198.0205282257001, 'b': 158.54719021354563, 't': 13.134895019390175, 'r_out': 16.186493548186377, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8424.166909519889, 'ixx': 8888086975603.12, 'iyy': 6238055019997.514, 'ixy': 0.001953125, 'g_eff': 76923.07692307667})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 126.557496983561, 'b': 162.47201053248972, 't': 10.638707054857836, 'r_out': 13.593624388584479, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5521.017082581156, 'ixx': 2614461777446.8555, 'iyy': 3891048184950.658, 'ixy': -0.0146484375, 'g_eff': 76923.0769230772})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 168.12607523790626, 'b': 289.9311132496918, 't': 4.618778775442623, 'r_out': 9.245055279199097, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4081.9285579187776, 'ixx': 4110417602745.6953, 'iyy': 9461458149631.137, 'ixy': 0.005859375, 'g_eff': 76923.07692307691})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 166.3221847195015, 'b': 100.90686641212021, 't': 8.911007211575615, 'r_out': 10.636411916315668, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4334.779568395398, 'ixx': 3059378471134.8213, 'iyy': 1377686403510.8643, 'ixy': 0.0, 'g_eff': 76923.07692307675})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 167.23813176319175, 'b': 155.1754935654987, 't': 7.993106184820697, 'r_out': 17.09301135202212, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4689.250936415063, 'ixx': 3789622280274.705, 'iyy': 3376586667272.622, 'ixy': -0.0107421875, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 179.1206293813903, 'b': 26.169135748091016, 't': 5.014844326850702, 'r_out': 9.559477668929427, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1887.6678524612669, 'ixx': 1095701065106.9077, 'iyy': 39668820197.434525, 'ixy': 0.00238037109375, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 119.52624841166514, 'b': 283.2896878710278, 't': 5.2385044187863, 'r_out': 11.621851883972003, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4016.218093814367, 'ixx': 2101341284628.4526, 'iyy': 8014470506478.066, 'ixy': -0.03125, 'g_eff': 76923.07692307724})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 160.84816660218652, 'b': 30.32146818706806, 't': 10.100329297906002, 'r_out': 12.788383337225918, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3297.3688046976936, 'ixx': 1445039991353.5142, 'iyy': 67347919435.35623, 'ixy': 0.0028076171875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 218.35019617954046, 'b': 146.2572103724077, 't': 6.203282518313798, 'r_out': 11.481758665789668, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4265.63417459484, 'ixx': 5649713891549.873, 'iyy': 3047896019756.658, 'ixy': 0.0283203125, 'g_eff': 76923.07692307662})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 283.960579762941, 'b': 152.53374382045934, 't': 7.673004435546891, 'r_out': 18.318600298151598, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6240.703368007778, 'ixx': 13016844398578.824, 'iyy': 4988703687816.709, 'ixy': 0.0703125, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 20.102807725977215, 'b': 105.2263181864818, 't': 6.560821194055895, 'r_out': 13.170361099883937, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 194.52537473092147, 'b': 60.41226437174187, 't': 13.653783734991014, 'r_out': 18.30674308473282, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5902.536727646231, 'ixx': 4282906496334.6934, 'iyy': 569324781287.004, 'ixy': 0.0078125, 'g_eff': 76923.07692307656})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 156.22944334055924, 'b': 181.53213652685227, 't': 8.381226187523758, 'r_out': 8.777724390080127, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5303.841352379143, 'ixx': 3998376812090.6426, 'iyy': 5057655691381.426, 'ixy': 0.0029296875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 140.17921521572163, 'b': 243.07416253658084, 't': 4.767008079804549, 'r_out': 19.876574059588112, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3396.2672203349757, 'ixx': 2316130886325.1567, 'iyy': 5326511939570.715, 'ixy': -0.0224609375, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 33.9275338659129, 'b': 271.8965338008189, 't': 8.899503774182346, 'r_out': 17.427243319933936, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 185.51334137647672, 'b': 50.5780546101299, 't': 16.556257676809103, 'r_out': 16.3798226022192, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6452.842712939851, 'ixx': 3928140636037.2363, 'iyy': 361534500763.3883, 'ixy': -0.00537109375, 'g_eff': 76923.07692307688})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 73.64056291265575, 'b': 135.18067153185314, 't': 15.069184209306485, 'r_out': 11.692516006644482, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5248.495115816447, 'ixx': 723890921849.4316, 'iyy': 2076767061874.9453, 'ixy': -0.00537109375, 'g_eff': 76923.07692307698})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 190.63787971337362, 'b': 93.7848607404703, 't': 14.638667816403409, 'r_out': 10.106188594777613, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7367.842604200517, 'ixx': 6136296481146.584, 'iyy': 1858622796095.3486, 'ixy': 0.0283203125, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 175.14639244807753, 'b': 84.28359607213805, 't': 10.250121691199233, 'r_out': 9.085654951632486, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 4815.568800719523, 'ixx': 3495381737254.3574, 'iyy': 1052550059545.4446, 'ixy': -0.01611328125, 'g_eff': 76923.076923077})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 212.06645054449174, 'b': 286.6033634176642, 't': 17.938174280478975, 'r_out': 10.040524959889384, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 16502.527534996912, 'ixx': 22483919082615.04, 'iyy': 36523508258815.61, 'ixy': -0.25, 'g_eff': 76923.07692307697})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 190.27933588351846, 'b': 119.14585031856573, 't': 5.665970675274996, 'r_out': 12.421430795880143, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3269.319466076946, 'ixx': 3192181413933.8115, 'iyy': 1552282827660.9663, 'ixy': -0.0009765625, 'g_eff': 76923.07692307758})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 130.48261760932616, 'b': 28.488346539202848, 't': 8.063224145076575, 'r_out': 16.452816968289895, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 118.63237779664199, 'b': 289.3314087865051, 't': 16.636577048161868, 'r_out': 18.741922387982502, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 12120.31197738595, 'ixx': 5186774502831.463, 'iyy': 22639401139118.086, 'ixy': 0.16796875, 'g_eff': 76923.07692307695})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 177.66246740290123, 'b': 53.03197793597133, 't': 15.19556419537087, 'r_out': 19.29219777640447, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5732.037334115453, 'ixx': 3240856328056.7344, 'iyy': 376844060350.0459, 'ixy': 0.00537109375, 'g_eff': 76923.07692307704})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 112.08367889675424, 'b': 54.179949484660305, 't': 2.3641159074537375, 'r_out': 9.916889458714351, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 722.476493059683, 'ixx': 225765387109.53607, 'iyy': 74668019084.95445, 'ixy': -9.1552734375e-05, 'g_eff': 76923.07692307683})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 48.35439092512384, 'b': 33.81604270174349, 't': 4.267422565716032, 'r_out': 12.664774159754948, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 538.5873532467102, 'ixx': 27163937405.465942, 'iyy': 15709654970.55476, 'ixy': -1.52587890625e-05, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 108.77199480393122, 'b': 227.46348182765232, 't': 11.617351825207216, 'r_out': 14.47525373552924, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7071.114835189035, 'ixx': 2642646577756.004, 'iyy': 8699085369413.348, 'ixy': 0.046875, 'g_eff': 76923.0769230771})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 51.25593406162734, 'b': 22.798417946066962, 't': 3.5909669901727876, 'r_out': 15.542634935258484, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 47.93730878901273, 'b': 283.11874162291235, 't': 15.812073874170101, 'r_out': 19.203306706549455, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9112.012202057389, 'ixx': 473074777139.8113, 'iyy': 12459343941228.07, 'ixy': 0.005859375, 'g_eff': 76923.07692307666})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 99.63851389259983, 'b': 196.72128208004082, 't': 3.563933915626067, 'r_out': 13.371410561993041, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1978.998934121654, 'ixx': 700788908134.1135, 'iyy': 1975314342730.292, 'ixy': -0.0146484375, 'g_eff': 76923.07692307644})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 258.1642244926251, 'b': 248.61226465430047, 't': 7.033961439297828, 'r_out': 12.764366662791275, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6801.294599609485, 'ixx': 14019856555436.973, 'iyy': 13235248178712.82, 'ixy': -0.0078125, 'g_eff': 76923.0769230769})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 29.096283189657473, 'b': 262.96316589322896, 't': 7.48650090455287, 'r_out': 17.700779643658095, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 40.57831133386339, 'b': 125.37114969208824, 't': 5.506657879628509, 'r_out': 14.159820374834258, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 1580.737398465078, 'ixx': 81086250538.73924, 'iyy': 500200665881.48584, 'ixy': -0.00067138671875, 'g_eff': 76923.07692307701})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 236.76244469878682, 'b': 87.07136239652303, 't': 8.881032274032533, 'r_out': 16.722260977252745, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 5218.31690284799, 'ixx': 6538089179921.02, 'iyy': 1315068190395.3381, 'ixy': 0.0029296875, 'g_eff': 76923.07692307711})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 85.71703224172299, 'b': 111.99006429642033, 't': 9.478241966369819, 'r_out': 14.019082407026364, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 3212.567676194264, 'ixx': 656963820626.6711, 'iyy': 1010122807372.1091, 'ixy': 0.00244140625, 'g_eff': 76923.07692307686})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 73.41308130349043, 'b': 37.72717582693667, 't': 15.117196519033062, 'r_out': 18.095464855680884, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2127.5639279946968, 'ixx': 170246642232.31335, 'iyy': 50774877217.29712, 'ixy': -0.00048828125, 'g_eff': 76923.076923077})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 119.9486986909454, 'b': 29.640456920866917, 't': 14.569522117444146, 'r_out': 15.99921508765819, 'n_r': 4})","('valid', False)","('stiffness_props', {'area': None, 'ixx': None, 'iyy': None, 'ixy': None, 'g_eff': None})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 151.06978404881767, 'b': 202.35587182993902, 't': 9.715189111000075, 'r_out': 17.905108901785695, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 6236.136430627389, 'ixx': 4402076052923.24, 'iyy': 6938998983609.516, 'ixy': 0.0703125, 'g_eff': 76923.07692307694})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 231.02881835340025, 'b': 72.96187166657188, 't': 19.153340608294567, 'r_out': 18.237525760702997, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9844.865283704501, 'ixx': 10038931535025.887, 'iyy': 1292619373518.9536, 'ixy': -0.017578125, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 96.70181573069821, 'b': 294.7116460099452, 't': 13.946871100909945, 'r_out': 17.25204263201425, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9853.216525967027, 'ixx': 2878676291385.9395, 'iyy': 18288972478281.586, 'ixy': -0.078125, 'g_eff': 76923.07692307679})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 122.9739243602527, 'b': 138.61475748551712, 't': 18.99345830204484, 'r_out': 13.48644023598171, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 8312.057538524306, 'ixx': 3143331146382.625, 'iyy': 3856578696211.586, 'ixy': 0.0107421875, 'g_eff': 76923.0769230768})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 288.83474348097724, 'b': 167.4477295427997, 't': 12.353028586674663, 'r_out': 19.710776712891494, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 10328.173343533324, 'ixx': 22077924026042.734, 'iyy': 9365468385114.111, 'ixy': -0.00390625, 'g_eff': 76923.07692307707})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 269.66973492682666, 'b': 62.77100612203726, 't': 12.035810926117824, 'r_out': 9.901947922722245, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 7324.896255544023, 'ixx': 10617680565980.145, 'iyy': 857841922158.2432, 'ixy': -0.0126953125, 'g_eff': 76923.07692307682})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 28.392635123001547, 'b': 190.25138575759416, 't': 5.889577889652167, 'r_out': 11.376476940904498, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 2337.3753049047045, 'ixx': 55709291933.90759, 'iyy': 1510209649394.4556, 'ixy': 0.002197265625, 'g_eff': 76923.07692307711})"
"('section_type', 'rectangular_hollow_section')","('section_params', {'d': 158.02736162656194, 'b': 170.53945648138162, 't': 16.791247804348593, 'r_out': 9.097502412309156, 'n_r': 4})","('valid', True)","('stiffness_props', {'area': 9823.545164823709, 'ixx': 6720060170276.838, 'iyy': 7620981260130.924, 'ixy': 0.0390625, 'g_eff': 76923.07692307691})"
